date,home_team,away_team,winner,first_shooter,match_key,home_team.res,away_team.res,goal_diff,total_goals,abs_goal_diff,tournament,neutral,country,ninety_winner,match_type,goal_efficiency,early_goals,mid_goals,late_goals,extra_goals,total_team_goals,late_goal_ratio,early_goal_ratio,goal_momentum,draw_90,winner_is_ninety_winner,late_goal_shift,goals_penalty_ratio,big_tourney,match_intensity,home_confed,pressure_index,home_advantage,neutral_big_tourney,game_balance,year,decade,result_type,target_win_home
2018-07-03,Colombia,England,England,Colombia,2018-07-03 Colombia England,Colombia,England,0,2,0,FIFA World Cup,TRUE,Russia,Draw,draw,2,0,1,0,0,1,0,0,0,TRUE,FALSE,0,2,TRUE,2,CONMEBOL,1,0,1,1,2018,2010,draw,FALSE
2018-07-07,Russia,Croatia,Croatia,Russia,2018-07-07 Russia Croatia,Russia,Croatia,0,4,0,FIFA World Cup,FALSE,Russia,Draw,draw,4,0,1,0,1,2,0,0,0,TRUE,FALSE,0,4,TRUE,4,UEFA,1,1,0,1,2018,2010,draw,FALSE
2019-01-20,Jordan,Vietnam,Vietnam,Vietnam,2019-01-20 Jordan Vietnam,Jordan,Vietnam,0,2,0,AFC Asian Cup,TRUE,United Arab Emirates,Draw,draw,2,0,1,0,0,1,0,0,0,TRUE,FALSE,0,2,TRUE,2,AFC,1,0,1,1,2019,2010,draw,FALSE
2019-01-21,Australia,Uzbekistan,Australia,Australia,2019-01-21 Australia Uzbekistan,Australia,Uzbekistan,0,0,0,AFC Asian Cup,TRUE,United Arab Emirates,Draw,draw,0,0,0,0,0,1,0,0,0,TRUE,FALSE,0,0,TRUE,0,AFC,1,0,1,1,2019,2010,draw,TRUE
2019-03-23,Oman,Singapore,Oman,Colombia,2019-03-23 Oman Singapore,Oman,Singapore,0,2,0,Friendly,TRUE,Malaysia,Draw,draw,2,0,0,0,0,1,0,0,0,TRUE,FALSE,0,2,FALSE,0,AFC,0,0,0,1,2019,2010,draw,TRUE
2019-05-11,Guernsey,Jersey,Jersey,Colombia,2019-05-11 Guernsey Jersey,Guernsey,Jersey,0,0,0,Muratti Vase,FALSE,Guernsey,Draw,draw,0,0,0,0,0,1,0,0,0,TRUE,FALSE,0,0,FALSE,0,Other,0,1,0,1,2019,2010,draw,FALSE
2019-06-01,Lesotho,Uganda,Lesotho,Colombia,2019-06-01 Lesotho Uganda,Lesotho,Uganda,0,0,0,COSAFA Cup,TRUE,South Africa,Draw,draw,0,0,0,0,0,1,0,0,0,TRUE,FALSE,0,0,FALSE,0,CAF,0,0,0,1,2019,2010,draw,TRUE
2019-06-02,South Africa,Botswana,Botswana,Colombia,2019-06-02 South Africa Botswana,South Africa,Botswana,0,4,0,COSAFA Cup,FALSE,South Africa,Draw,draw,4,0,0,0,0,1,0,0,0,TRUE,FALSE,0,4,FALSE,0,CAF,0,1,0,1,2019,2010,draw,FALSE
2019-06-02,Zambia,Malawi,Zambia,Colombia,2019-06-02 Zambia Malawi,Zambia,Malawi,0,4,0,COSAFA Cup,TRUE,South Africa,Draw,draw,4,0,0,0,0,1,0,0,0,TRUE,FALSE,0,4,FALSE,0,CAF,0,0,0,1,2019,2010,draw,TRUE
2019-06-04,South Africa,Uganda,South Africa,Colombia,2019-06-04 South Africa Uganda,South Africa,Uganda,0,2,0,COSAFA Cup,FALSE,South Africa,Draw,draw,2,0,0,0,0,1,0,0,0,TRUE,FALSE,0,2,FALSE,0,CAF,0,1,0,1,2019,2010,draw,TRUE
2019-06-05,Zimbabwe,Zambia,Zambia,Colombia,2019-06-05 Zimbabwe Zambia,Zimbabwe,Zambia,0,0,0,COSAFA Cup,TRUE,South Africa,Draw,draw,0,0,0,0,0,1,0,0,0,TRUE,FALSE,0,0,FALSE,0,CAF,0,0,0,1,2019,2010,draw,FALSE
2019-06-06,Abkhazia,Western Armenia,Western Armenia,Colombia,2019-06-06 Abkhazia Western Armenia,Abkhazia,Western Armenia,0,2,0,CONIFA European Football Cup,TRUE,Azerbaijan,Draw,draw,2,0,0,0,0,1,0,0,0,TRUE,FALSE,0,2,FALSE,0,Other,0,0,0,1,2019,2010,draw,FALSE
2019-06-06,South Ossetia,Chameria,South Ossetia,Colombia,2019-06-06 South Ossetia Chameria,South Ossetia,Chameria,0,0,0,CONIFA European Football Cup,TRUE,Azerbaijan,Draw,draw,0,0,0,0,0,1,0,0,0,TRUE,FALSE,0,0,FALSE,0,Other,0,0,0,1,2019,2010,draw,TRUE
2019-06-07,Lesotho,Zimbabwe,Zimbabwe,Colombia,2019-06-07 Lesotho Zimbabwe,Lesotho,Zimbabwe,0,4,0,COSAFA Cup,TRUE,South Africa,Draw,draw,4,0,0,0,0,1,0,0,0,TRUE,FALSE,0,4,FALSE,0,CAF,0,0,0,1,2019,2010,draw,FALSE
2019-06-07,South Africa,Malawi,South Africa,Colombia,2019-06-07 South Africa Malawi,South Africa,Malawi,0,0,0,COSAFA Cup,FALSE,South Africa,Draw,draw,0,0,0,0,0,1,0,0,0,TRUE,FALSE,0,0,FALSE,0,CAF,0,1,0,1,2019,2010,draw,TRUE
2019-06-08,Abkhazia,Chameria,Abkhazia,Colombia,2019-06-08 Abkhazia Chameria,Abkhazia,Chameria,0,0,0,CONIFA European Football Cup,TRUE,Azerbaijan,Draw,draw,0,0,0,0,0,1,0,0,0,TRUE,FALSE,0,0,FALSE,0,Other,0,0,0,1,2019,2010,draw,TRUE
2019-06-09,Switzerland,England,England,England,2019-06-09 Switzerland England,Switzerland,England,0,0,0,UEFA Nations League,TRUE,Portugal,Draw,draw,0,0,0,0,0,1,0,0,0,TRUE,FALSE,0,0,FALSE,0,UEFA,0,0,0,1,2019,2010,draw,FALSE
2019-06-27,Brazil,Paraguay,Brazil,Paraguay,2019-06-27 Brazil Paraguay,Brazil,Paraguay,0,0,0,Copa América,FALSE,Brazil,Draw,draw,0,0,0,0,0,1,0,0,0,TRUE,FALSE,0,0,TRUE,0,CONMEBOL,1,1,0,1,2019,2010,draw,TRUE
2019-06-28,Colombia,Chile,Chile,Colombia,2019-06-28 Colombia Chile,Colombia,Chile,0,0,0,Copa América,TRUE,Brazil,Draw,draw,0,0,0,0,0,1,0,0,0,TRUE,FALSE,0,0,TRUE,0,CONMEBOL,1,0,1,1,2019,2010,draw,FALSE
2019-06-29,Mexico,Costa Rica,Mexico,Mexico,2019-06-29 Mexico Costa Rica,Mexico,Costa Rica,0,2,0,Gold Cup,TRUE,United States,Draw,draw,2,0,1,0,0,1,0,0,0,TRUE,FALSE,0,2,FALSE,0,CONCACAF,0,0,0,1,2019,2010,draw,TRUE
2019-06-29,Uruguay,Peru,Peru,Uruguay,2019-06-29 Uruguay Peru,Uruguay,Peru,0,0,0,Copa América,TRUE,Brazil,Draw,draw,0,0,0,0,0,1,0,0,0,TRUE,FALSE,0,0,TRUE,0,CONMEBOL,1,0,1,1,2019,2010,draw,FALSE
2019-07-05,Morocco,Benin,Benin,Benin,2019-07-05 Morocco Benin,Morocco,Benin,0,2,0,African Cup of Nations,TRUE,Egypt,Draw,draw,2,0,1,0,0,1,0,0,0,TRUE,FALSE,0,2,TRUE,2,CAF,1,0,1,1,2019,2010,draw,FALSE
2019-07-07,Madagascar,DR Congo,Madagascar,Madagascar,2019-07-07 Madagascar DR Congo,Madagascar,DR Congo,0,4,0,African Cup of Nations,TRUE,Egypt,Draw,draw,4,1,0,1,0,2,0.5,0.5,0,TRUE,FALSE,0,4,TRUE,4,CAF,1,0,1,1,2019,2010,draw,TRUE
2019-07-08,Ghana,Tunisia,Tunisia,Ghana,2019-07-08 Ghana Tunisia,Ghana,Tunisia,0,2,0,African Cup of Nations,TRUE,Egypt,Draw,draw,2,0,0,1,0,1,1,0,1,TRUE,FALSE,1,2,TRUE,2,CAF,1,0,1,1,2019,2010,draw,FALSE
2019-07-11,Ivory Coast,Algeria,Algeria,Algeria,2019-07-11 Ivory Coast Algeria,Ivory Coast,Algeria,0,2,0,African Cup of Nations,TRUE,Egypt,Draw,draw,2,1,0,0,0,1,0,1,-1,TRUE,FALSE,-1,2,TRUE,2,CAF,1,0,1,1,2019,2010,draw,FALSE
2019-07-28,Mauritius,Réunion,Réunion,Colombia,2019-07-28 Mauritius Réunion,Mauritius,Réunion,0,2,0,Indian Ocean Island Games,FALSE,Mauritius,Draw,draw,2,0,0,0,0,1,0,0,0,TRUE,FALSE,0,2,FALSE,0,CAF,0,1,0,1,2019,2010,draw,FALSE
2019-09-08,Tanzania,Burundi,Tanzania,Tanzania,2019-09-08 Tanzania Burundi,Tanzania,Burundi,0,2,0,FIFA World Cup qualification,FALSE,Tanzania,Draw,draw,2,1,0,0,0,1,0,1,-1,TRUE,FALSE,-1,2,FALSE,0,CAF,0,1,0,1,2019,2010,draw,TRUE
2019-10-13,Chad,Liberia,Chad,Colombia,2019-10-13 Chad Liberia,Chad,Liberia,1,1,1,African Cup of Nations qualification,FALSE,Chad,Chad,close,0.5,0,0,0,0,1,0,0,0,FALSE,TRUE,0,0.5,FALSE,0,CAF,0,1,0,0.5,2019,2010,close_win,TRUE
2019-10-13,Gambia,Djibouti,Gambia,Colombia,2019-10-13 Gambia Djibouti,Gambia,Djibouti,0,2,0,African Cup of Nations qualification,FALSE,Gambia,Draw,draw,2,0,0,0,0,1,0,0,0,TRUE,FALSE,0,2,FALSE,0,Other,0,1,0,1,2019,2010,draw,TRUE
2020-10-08,Bosnia and Herzegovina,Northern Ireland,Northern Ireland,Bosnia and Herzegovina,2020-10-08 Bosnia and Herzegovina Northern Ireland,Bosnia and Herzegovina,Northern Ireland,0,2,0,UEFA Euro qualification,FALSE,Bosnia and Herzegovina,Draw,draw,2,0,1,0,0,1,0,0,0,TRUE,FALSE,0,2,FALSE,0,UEFA,0,1,0,1,2020,2020,draw,FALSE
2020-10-08,Slovakia,Republic of Ireland,Slovakia,Slovakia,2020-10-08 Slovakia Republic of Ireland,Slovakia,Republic of Ireland,0,0,0,UEFA Euro qualification,FALSE,Slovakia,Draw,draw,0,0,0,0,0,1,0,0,0,TRUE,FALSE,0,0,FALSE,0,UEFA,0,1,0,1,2020,2020,draw,TRUE
2020-10-08,Scotland,Israel,Scotland,Scotland,2020-10-08 Scotland Israel,Scotland,Israel,0,0,0,UEFA Euro qualification,FALSE,Scotland,Draw,draw,0,0,0,0,0,1,0,0,0,TRUE,FALSE,0,0,FALSE,0,Other,0,1,0,1,2020,2020,draw,TRUE
2020-11-12,Serbia,Scotland,Scotland,Scotland,2020-11-12 Serbia Scotland,Serbia,Scotland,0,2,0,UEFA Euro qualification,FALSE,Serbia,Draw,draw,2,0,1,0,0,1,0,0,0,TRUE,FALSE,0,2,FALSE,0,UEFA,0,1,0,1,2020,2020,draw,FALSE
2021-06-03,Mexico,Costa Rica,Mexico,Mexico,2021-06-03 Mexico Costa Rica,Mexico,Costa Rica,0,0,0,CONCACAF Nations League,TRUE,United States,Draw,draw,0,0,0,0,0,1,0,0,0,TRUE,FALSE,0,0,FALSE,0,CONCACAF,0,0,0,1,2021,2020,draw,TRUE
2021-06-06,Honduras,Costa Rica,Honduras,Costa Rica,2021-06-06 Honduras Costa Rica,Honduras,Costa Rica,0,4,0,CONCACAF Nations League,TRUE,United States,Draw,draw,4,0,0,0,0,1,0,0,0,TRUE,FALSE,0,4,FALSE,0,CONCACAF,0,0,0,1,2021,2020,draw,TRUE
2021-06-28,France,Switzerland,Switzerland,Switzerland,2021-06-28 France Switzerland,France,Switzerland,0,6,0,UEFA Euro,TRUE,Romania,Draw,draw,6,1,0,2,0,3,0.6666666666666666,0.3333333333333333,1,TRUE,FALSE,1,6,TRUE,6,UEFA,1,0,1,1,2021,2020,draw,FALSE
2021-07-02,Peru,Paraguay,Peru,Paraguay,2021-07-02 Peru Paraguay,Peru,Paraguay,0,6,0,Copa América,TRUE,Brazil,Draw,draw,6,1,1,1,0,3,0.3333333333333333,0.3333333333333333,0,TRUE,FALSE,0,6,TRUE,6,CONMEBOL,1,0,1,1,2021,2020,draw,TRUE
2021-07-02,Switzerland,Spain,Spain,Spain,2021-07-02 Switzerland Spain,Switzerland,Spain,0,2,0,UEFA Euro,TRUE,Russia,Draw,draw,2,1,0,0,0,1,0,1,-1,TRUE,FALSE,-1,2,TRUE,2,UEFA,1,0,1,1,2021,2020,draw,FALSE
2021-07-03,Uruguay,Colombia,Colombia,Colombia,2021-07-03 Uruguay Colombia,Uruguay,Colombia,0,0,0,Copa América,TRUE,Brazil,Draw,draw,0,0,0,0,0,1,0,0,0,TRUE,FALSE,0,0,TRUE,0,CONMEBOL,1,0,1,1,2021,2020,draw,FALSE
2021-07-06,Italy,Spain,Italy,Italy,2021-07-06 Italy Spain,Italy,Spain,0,2,0,UEFA Euro,TRUE,England,Draw,draw,2,0,1,0,0,1,0,0,0,TRUE,FALSE,0,2,TRUE,2,UEFA,1,0,1,1,2021,2020,draw,TRUE
2021-07-06,Trinidad and Tobago,French Guiana,Trinidad and Tobago,French Guiana,2021-07-06 Trinidad and Tobago French Guiana,Trinidad and Tobago,French Guiana,0,2,0,Gold Cup qualification,TRUE,United States,Draw,draw,2,0,0,0,0,1,0,0,0,TRUE,FALSE,0,2,FALSE,0,CONCACAF,0,0,0,1,2021,2020,draw,TRUE
2021-07-06,Argentina,Colombia,Argentina,Colombia,2021-07-06 Argentina Colombia,Argentina,Colombia,0,2,0,Copa América,TRUE,Brazil,Draw,draw,2,1,0,0,0,1,0,1,-1,TRUE,FALSE,-1,2,TRUE,2,CONMEBOL,1,0,1,1,2021,2020,draw,TRUE
2021-07-06,Guatemala,Guadeloupe,Guadeloupe,Guatemala,2021-07-06 Guatemala Guadeloupe,Guatemala,Guadeloupe,0,2,0,Gold Cup qualification,TRUE,United States,Draw,draw,2,0,0,0,0,1,0,0,0,TRUE,FALSE,0,2,FALSE,0,CONCACAF,0,0,0,1,2021,2020,draw,FALSE
2021-07-11,England,Italy,Italy,Italy,2021-07-11 England Italy,England,Italy,0,2,0,UEFA Euro,FALSE,England,Draw,draw,2,0,0,1,0,1,1,0,1,TRUE,FALSE,1,2,TRUE,2,UEFA,1,1,0,1,2021,2020,draw,FALSE
2021-07-16,Senegal,Eswatini,Senegal,Eswatini,2021-07-16 Senegal Eswatini,Senegal,Eswatini,0,4,0,COSAFA Cup,TRUE,South Africa,Draw,draw,4,0,0,0,0,1,0,0,0,TRUE,FALSE,0,4,FALSE,0,CAF,0,0,0,1,2021,2020,draw,TRUE
2021-07-18,Eswatini,Mozambique,Eswatini,Mozambique,2021-07-18 Eswatini Mozambique,Eswatini,Mozambique,0,2,0,COSAFA Cup,TRUE,South Africa,Draw,draw,2,0,0,0,0,1,0,0,0,TRUE,FALSE,0,2,FALSE,0,CAF,0,0,0,1,2021,2020,draw,TRUE
2021-07-18,South Africa,Senegal,South Africa,South Africa,2021-07-18 South Africa Senegal,South Africa,Senegal,0,0,0,COSAFA Cup,FALSE,South Africa,Draw,draw,0,0,0,0,0,1,0,0,0,TRUE,FALSE,0,0,FALSE,0,CAF,0,1,0,1,2021,2020,draw,TRUE
2021-11-19,Sri Lanka,Seychelles,Seychelles,Colombia,2021-11-19 Sri Lanka Seychelles,Sri Lanka,Seychelles,0,6,0,Mahinda Rajapaksa Cup,FALSE,Sri Lanka,Draw,draw,6,0,0,0,0,1,0,0,0,TRUE,FALSE,0,6,FALSE,0,AFC,0,1,0,1,2021,2020,draw,FALSE
2021-12-11,Morocco,Algeria,Algeria,Algeria,2021-12-11 Morocco Algeria,Morocco,Algeria,0,4,0,Arab Cup,TRUE,Qatar,Draw,draw,4,0,0,0,0,1,0,0,0,TRUE,FALSE,0,4,FALSE,0,CAF,0,0,0,1,2021,2020,draw,FALSE
2021-12-18,Qatar,Egypt,Qatar,Qatar,2021-12-18 Qatar Egypt,Qatar,Egypt,0,0,0,Arab Cup,FALSE,Qatar,Draw,draw,0,0,0,0,0,1,0,0,0,TRUE,FALSE,0,0,FALSE,0,AFC,0,1,0,1,2021,2020,draw,TRUE
2022-01-23,Burkina Faso,Gabon,Burkina Faso,Gabon,2022-01-23 Burkina Faso Gabon,Burkina Faso,Gabon,0,2,0,African Cup of Nations,TRUE,Cameroon,Draw,draw,2,1,0,0,0,1,0,1,-1,TRUE,FALSE,-1,2,TRUE,2,CAF,1,0,1,1,2022,2020,draw,TRUE
2022-01-26,Ivory Coast,Egypt,Egypt,Ivory Coast,2022-01-26 Ivory Coast Egypt,Ivory Coast,Egypt,0,0,0,African Cup of Nations,TRUE,Cameroon,Draw,draw,0,0,0,0,0,1,0,0,0,TRUE,FALSE,0,0,TRUE,0,CAF,1,0,1,1,2022,2020,draw,FALSE
2022-01-26,Mali,Equatorial Guinea,Equatorial Guinea,Equatorial Guinea,2022-01-26 Mali Equatorial Guinea,Mali,Equatorial Guinea,0,0,0,African Cup of Nations,TRUE,Cameroon,Draw,draw,0,0,0,0,0,1,0,0,0,TRUE,FALSE,0,0,TRUE,0,CAF,1,0,1,1,2022,2020,draw,FALSE
2022-02-03,Cameroon,Egypt,Egypt,Cameroon,2022-02-03 Cameroon Egypt,Cameroon,Egypt,0,0,0,African Cup of Nations,FALSE,Cameroon,Draw,draw,0,0,0,0,0,1,0,0,0,TRUE,FALSE,0,0,TRUE,0,CAF,1,1,0,1,2022,2020,draw,FALSE
2022-02-05,Cameroon,Burkina Faso,Cameroon,Cameroon,2022-02-05 Cameroon Burkina Faso,Cameroon,Burkina Faso,0,6,0,African Cup of Nations,FALSE,Cameroon,Draw,draw,6,0,0,3,0,3,1,0,3,TRUE,FALSE,3,6,TRUE,6,CAF,1,1,0,1,2022,2020,draw,TRUE
2022-02-06,Senegal,Egypt,Senegal,Senegal,2022-02-06 Senegal Egypt,Senegal,Egypt,0,0,0,African Cup of Nations,TRUE,Cameroon,Draw,draw,0,0,0,0,0,1,0,0,0,TRUE,FALSE,0,0,TRUE,0,CAF,1,0,1,1,2022,2020,draw,TRUE
2022-03-25,Tajikistan,Uganda,Uganda,Colombia,2022-03-25 Tajikistan Uganda,Tajikistan,Uganda,0,2,0,Navruz Cup,TRUE,Uzbekistan,Draw,draw,2,0,0,0,0,1,0,0,0,TRUE,FALSE,0,2,FALSE,0,UEFA,0,0,0,1,2022,2020,draw,FALSE
2022-03-29,Kazakhstan,Moldova,Kazakhstan,Moldova,2022-03-29 Kazakhstan Moldova,Kazakhstan,Moldova,-1,1,1,UEFA Nations League,FALSE,Kazakhstan,Moldova,close,0.5,0,0,0,0,1,0,0,0,FALSE,FALSE,0,0.5,FALSE,0,UEFA,0,1,0,0.5,2022,2020,close_win,TRUE
2022-03-29,Senegal,Egypt,Senegal,Senegal,2022-03-29 Senegal Egypt,Senegal,Egypt,1,1,1,FIFA World Cup qualification,FALSE,Senegal,Senegal,close,0.5,1,0,0,0,1,0,1,-1,FALSE,TRUE,-1,0.5,FALSE,0,CAF,0,1,0,0.5,2022,2020,close_win,TRUE
2022-06-13,Australia,Peru,Australia,Australia,2022-06-13 Australia Peru,Australia,Peru,0,0,0,FIFA World Cup qualification,TRUE,Qatar,Draw,draw,0,0,0,0,0,1,0,0,0,TRUE,FALSE,0,0,FALSE,0,AFC,0,0,0,1,2022,2020,draw,TRUE
2022-06-14,Chile,Ghana,Ghana,Chile,2022-06-14 Chile Ghana,Chile,Ghana,0,0,0,Kirin Cup,TRUE,Japan,Draw,draw,0,0,0,0,0,1,0,0,0,TRUE,FALSE,0,0,FALSE,0,CONMEBOL,0,0,0,1,2022,2020,draw,FALSE
2022-07-12,Zambia,Botswana,Zambia,Colombia,2022-07-12 Zambia Botswana,Zambia,Botswana,0,2,0,COSAFA Cup,TRUE,South Africa,Draw,draw,2,0,0,0,0,1,0,0,0,TRUE,FALSE,0,2,FALSE,0,CAF,0,0,0,1,2022,2020,draw,TRUE
2022-07-13,South Africa,Mozambique,Mozambique,Colombia,2022-07-13 South Africa Mozambique,South Africa,Mozambique,0,0,0,COSAFA Cup,FALSE,South Africa,Draw,draw,0,0,0,0,0,1,0,0,0,TRUE,FALSE,0,0,FALSE,0,CAF,0,1,0,1,2022,2020,draw,FALSE
2022-07-13,Senegal,Eswatini,Senegal,Colombia,2022-07-13 Senegal Eswatini,Senegal,Eswatini,0,2,0,COSAFA Cup,TRUE,South Africa,Draw,draw,2,0,0,0,0,1,0,0,0,TRUE,FALSE,0,2,FALSE,0,CAF,0,0,0,1,2022,2020,draw,TRUE
2022-07-17,Mozambique,Senegal,Senegal,Colombia,2022-07-17 Mozambique Senegal,Mozambique,Senegal,0,2,0,COSAFA Cup,TRUE,South Africa,Draw,draw,2,0,0,0,0,1,0,0,0,TRUE,FALSE,0,2,FALSE,0,CAF,0,0,0,1,2022,2020,draw,FALSE
2022-09-22,Thailand,Malaysia,Malaysia,Colombia,2022-09-22 Thailand Malaysia,Thailand,Malaysia,0,2,0,King's Cup,FALSE,Thailand,Draw,draw,2,0,0,0,0,1,0,0,0,TRUE,FALSE,0,2,FALSE,0,AFC,0,1,0,1,2022,2020,draw,FALSE
2022-09-23,Iraq,Oman,Oman,Colombia,2022-09-23 Iraq Oman,Iraq,Oman,0,2,0,Jordan International Tournament,TRUE,Jordan,Draw,draw,2,0,0,0,0,1,0,0,0,TRUE,FALSE,0,2,FALSE,0,AFC,0,0,0,1,2022,2020,draw,FALSE
2022-09-25,Malaysia,Tajikistan,Tajikistan,Colombia,2022-09-25 Malaysia Tajikistan,Malaysia,Tajikistan,0,0,0,King's Cup,TRUE,Thailand,Draw,draw,0,0,0,0,0,1,0,0,0,TRUE,FALSE,0,0,FALSE,0,AFC,0,0,0,1,2022,2020,draw,FALSE
2022-11-16,Lithuania,Iceland,Iceland,Lithuania,2022-11-16 Lithuania Iceland,Lithuania,Iceland,0,0,0,Baltic Cup,FALSE,Lithuania,Draw,draw,0,0,0,0,0,1,0,0,0,TRUE,FALSE,0,0,FALSE,0,UEFA,0,1,0,1,2022,2020,draw,FALSE
2022-11-16,Latvia,Estonia,Latvia,Latvia,2022-11-16 Latvia Estonia,Latvia,Estonia,0,2,0,Baltic Cup,FALSE,Latvia,Draw,draw,2,0,1,0,0,1,0,0,0,TRUE,FALSE,0,2,FALSE,0,UEFA,0,1,0,1,2022,2020,draw,TRUE
2022-11-19,Latvia,Iceland,Iceland,Iceland,2022-11-19 Latvia Iceland,Latvia,Iceland,0,2,0,Baltic Cup,FALSE,Latvia,Draw,draw,2,0,0,1,0,1,1,0,1,TRUE,FALSE,1,2,FALSE,0,UEFA,0,1,0,1,2022,2020,draw,FALSE
2022-12-05,Japan,Croatia,Croatia,Japan,2022-12-05 Japan Croatia,Japan,Croatia,0,2,0,FIFA World Cup,TRUE,Qatar,Draw,draw,2,0,1,0,0,1,0,0,0,TRUE,FALSE,0,2,TRUE,2,AFC,1,0,1,1,2022,2020,draw,FALSE
2022-12-06,Morocco,Spain,Morocco,Morocco,2022-12-06 Morocco Spain,Morocco,Spain,0,0,0,FIFA World Cup,TRUE,Qatar,Draw,draw,0,0,0,0,0,1,0,0,0,TRUE,FALSE,0,0,TRUE,0,CAF,1,0,1,1,2022,2020,draw,TRUE
2022-12-09,Croatia,Brazil,Croatia,Croatia,2022-12-09 Croatia Brazil,Croatia,Brazil,0,2,0,FIFA World Cup,TRUE,Qatar,Draw,draw,2,0,0,0,1,1,0,0,0,TRUE,FALSE,0,2,TRUE,2,UEFA,1,0,1,1,2022,2020,draw,TRUE
2022-12-09,Netherlands,Argentina,Argentina,Netherlands,2022-12-09 Netherlands Argentina,Netherlands,Argentina,0,4,0,FIFA World Cup,TRUE,Qatar,Draw,draw,4,0,1,1,0,2,0.5,0,1,TRUE,FALSE,1,4,TRUE,4,UEFA,1,0,1,1,2022,2020,draw,FALSE
2022-12-18,Argentina,France,Argentina,France,2022-12-18 Argentina France,Argentina,France,0,6,0,FIFA World Cup,TRUE,Qatar,Draw,draw,6,1,1,0,1,3,0,0.3333333333333333,-1,TRUE,FALSE,-1,6,TRUE,6,CONMEBOL,1,0,1,1,2022,2020,draw,TRUE
2023-06-16,Curaçao,Saint Kitts and Nevis,Saint Kitts and Nevis,Saint Kitts and Nevis,2023-06-16 Curaçao Saint Kitts and Nevis,Curaçao,Saint Kitts and Nevis,0,2,0,Gold Cup qualification,TRUE,United States,Draw,draw,2,0,0,0,0,1,0,0,0,TRUE,FALSE,0,2,FALSE,0,Other,0,0,0,1,2023,2020,draw,FALSE
2023-06-17,Guyana,Grenada,Guyana,Guyana,2023-06-17 Guyana Grenada,Guyana,Grenada,0,2,0,Gold Cup qualification,TRUE,United States,Draw,draw,2,0,0,0,0,1,0,0,0,TRUE,FALSE,0,2,FALSE,0,Other,0,0,0,1,2023,2020,draw,TRUE
2023-06-17,Suriname,Puerto Rico,Puerto Rico,Suriname,2023-06-17 Suriname Puerto Rico,Suriname,Puerto Rico,0,0,0,Gold Cup qualification,TRUE,United States,Draw,draw,0,0,0,0,0,1,0,0,0,TRUE,FALSE,0,0,FALSE,0,Other,0,0,0,1,2023,2020,draw,FALSE
2023-06-18,Croatia,Spain,Spain,Croatia,2023-06-18 Croatia Spain,Croatia,Spain,0,0,0,UEFA Nations League,TRUE,Netherlands,Draw,draw,0,0,0,0,0,1,0,0,0,TRUE,FALSE,0,0,FALSE,0,UEFA,0,0,0,1,2023,2020,draw,FALSE
2023-06-20,Saint Kitts and Nevis,French Guiana,Saint Kitts and Nevis,French Guiana,2023-06-20 Saint Kitts and Nevis French Guiana,Saint Kitts and Nevis,French Guiana,0,2,0,Gold Cup qualification,TRUE,United States,Draw,draw,2,0,0,0,0,1,0,0,0,TRUE,FALSE,0,2,FALSE,0,Other,0,0,0,1,2023,2020,draw,TRUE
2023-07-01,India,Lebanon,India,India,2023-07-01 India Lebanon,India,Lebanon,0,0,0,SAFF Cup,FALSE,India,Draw,draw,0,0,0,0,0,1,0,0,0,TRUE,FALSE,0,0,FALSE,0,Other,0,1,0,1,2023,2020,draw,TRUE
2023-07-04,India,Kuwait,India,India,2023-07-04 India Kuwait,India,Kuwait,0,2,0,SAFF Cup,FALSE,India,Draw,draw,2,0,0,0,0,1,0,0,0,TRUE,FALSE,0,2,FALSE,0,Other,0,1,0,1,2023,2020,draw,TRUE
2023-07-09,United States,Canada,United States,Canada,2023-07-09 United States Canada,United States,Canada,0,4,0,Gold Cup,FALSE,United States,Draw,draw,4,0,0,1,1,2,0.5,0,1,TRUE,FALSE,1,4,FALSE,0,Other,0,1,0,1,2023,2020,draw,TRUE
2023-07-09,Orkney,Greenland,Greenland,Colombia,2023-07-09 Orkney Greenland,Orkney,Greenland,0,4,0,Island Games,TRUE,Guernsey,Draw,draw,4,0,0,0,0,1,0,0,0,TRUE,FALSE,0,4,FALSE,0,Other,0,0,0,1,2023,2020,draw,FALSE
2023-07-12,United States,Panama,Panama,United States,2023-07-12 United States Panama,United States,Panama,0,2,0,Gold Cup,FALSE,United States,Draw,draw,2,0,0,0,1,1,0,0,0,TRUE,FALSE,0,2,FALSE,0,Other,0,1,0,1,2023,2020,draw,FALSE
2023-07-13,Åland Islands,Falkland Islands,Åland,Åland,2023-07-13 Åland Islands Falkland Islands,Åland Islands,Falkland Islands,0,2,0,Island Games,TRUE,Guernsey,Draw,draw,2,0,0,0,0,1,0,0,0,TRUE,FALSE,0,2,FALSE,0,Other,0,0,0,1,2023,2020,draw,FALSE
2023-07-14,Malawi,Lesotho,Lesotho,Colombia,2023-07-14 Malawi Lesotho,Malawi,Lesotho,0,2,0,COSAFA Cup,TRUE,South Africa,Draw,draw,2,0,0,0,0,1,0,0,0,TRUE,FALSE,0,2,FALSE,0,CAF,0,0,0,1,2023,2020,draw,FALSE
